STAND_ID,PLOT,BAF,FLAG,C/M ,TREE,SPECIES,DBH,TOTHT,CR,VEG_pct,REPROD_COUNT,SNAGS_CLASS,LOG1_GRADE,LOG1 _LN,LOG2_GRADE,LOG2 _LN,LOG3_GRADE,LOG3_LN,DEFECT_B,DEFECT_M,DEFECT_T,COMMENTS,AGE,
23,24,17.78,T,M,6,PP,8,46,50,,,,ZZ,24,,,,,,,,,,
23,24,17.78,T,M,7,PP,8,45,50,,,,P5,16,,,,,,,,,,
23,24,17.78,R,C,,WJ,1,14,30,,1,,,,,,,,,,,,,
23,24,17.78,R,C,,DF,1,5,90,,1,,,,,,,,,,,,,
23,24,17.78,V,C,,G,,,,5,,,,,,,,,,,,,,
23,24,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,24,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23,23,17.78,T,C,1,DF,16.7,,,,,,,,,,,,,,,,,
23,23,17.78,T,C,2,PP,11.8,,,,,,,,,,,,,,10,,,
23,23,17.78,T,C,3,PP,14.5,,,,,,,,,,,,99,99,99,,,
23,23,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,23,17.78,V,C,,G,,,,25,,,,,,,,,,,,,,
23,23,17.78,V,C,,H,,,,10,,,,,,,,,,,,,,
23,23,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23,18,17.78,T,C,1,PP,11.8,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,2,DF,13.3,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,3,DF,9.8,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,4,DF,12.5,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,5,DF,12,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,6,DF,16.5,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,7,DF,10.3,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,8,DF,11.5,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,9,DF,15.8,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,10,DF,10.6,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,11,DF,16.4,,,,,,,,,,,,,,,,,
23,18,17.78,T,C,12,DF,19.6,85,50,,,,,,,,,,,,,120,,
23,18,17.78,R,C,,DF,1,10,30,,1,,,,,,,,,,,,,
23,18,17.78,V,C,,G,,,,30,,,,,,,,,,,,,,
23,18,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,18,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23,19,17.78,T,C,1,DF,16,,,,,,,,,,,,,,99,"lots of mortality, mistletoe ",,
23,19,17.78,T,C,2,PP,24,,,,,,,,,,,,,,,,,
23,19,17.78,T,C,3,DF,16.5,,,,,,,,,,,,,,,,,
23,19,17.78,T,C,4,DF,12.5,,,,,,,,,,,,,,,,,
23,19,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,19,17.78,V,C,,G,,,,40,,,,,,,,,,,,,,
23,19,17.78,V,C,,H,,,,10,,,,,,,,,,,,,,
23,19,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23,20,17.78,T,C,1,PP,13.6,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,2,DF,8.1,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,3,DF,26.2,,,,,,,,,,,,99,99,99,,cull,
23,20,17.78,T,C,4,DF,10,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,5,PP,26.6,,,,,,,,,,,,75,,,,,
23,20,17.78,T,C,6,DF,12,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,7,DF,15.6,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,8,DF,24,,,,,,,,,,,,,,,,,
23,20,17.78,T,C,9,DF,26,,,,,,,,,,,,,,,,,
23,20,17.78,V,C,,G,,,,20,,,,,,,,,,,,,,
23,20,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,20,17.78,V,C,,S,,,,15,,,,,,,,,,,,,,
23,21,17.78,T,M,1,WJ,8,21,20,,,,ZZ,21,,,,,,99,99,,,
23,21,17.78,T,M,2,DF,8.3,36,50,,,,D3,17,,,,,,,,,,
23,21,17.78,T,M,3,PP,10.7,35,40,,,,ZZ,24,,,,,20,,,,,
23,21,17.78,T,M,4,DF,9.1,32,50,,,,PWD,17,,,,,,30,,,,
23,21,17.78,T,M,5,DF,17.2,76,60,,,,D3,34,,,,,10,,,,,
23,21,17.78,T,M,6,DF,12.4,47,50,,,,D3,17,,,,,,,,,,
23,21,17.78,V,C,,G,,,,75,,,,,,,,,,,,,,
23,21,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,21,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23,22,17.78,T,M,1,DF,11,54,50,,,,D3,34,,,,,,,,,,
23,22,17.78,T,M,2,DF,19.5,84,50,,,,D3,34,D3,17,,,,,,,,
23,22,17.78,T,M,3,DF,15.3,67,60,,,,D3,34,,,,,,,,,,
23,22,17.78,T,M,4,DF,18.3,85,50,,,,D3,34,D3,17,,,,,,,,
23,22,17.78,T,M,5,DF,9,32,40,,,,ZZ,,,,,,,,99,,bt,
23,22,17.78,T,M,6,DF,12,55,60,,,,D3,17,,,,,,,,,,
23,22,17.78,T,M,7,DF,14.3,56,60,,,,D3,34,,,,,,,,,,
23,22,17.78,T,M,8,DF,14.2,81,40,,,,D3,34,D3,17,,,,,,72,,
23,22,17.78,T,M,9,PP,16.3,77,50,,,,P5,32,ZZ,6,P5,16,,,,,,
23,22,17.78,T,M,10,DF,14.5,74,60,,,,D3,34,,,,,,,,,,
23,22,17.78,T,C,11,PP,10.4,,,,,,,,,,,,,99,99,,,
23,22,17.78,R,C,,DF,3,15,50,,1,,,,,,,,,,,,,
23,22,17.78,V,C,,G,,,,30,,,,,,,,,,,,,,
23,22,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,22,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23,17,17.78,T,M,1,PP,12.5,60,50,,,,P5,16,ZZ,20,,,,,,,,
23,17,17.78,T,M,2,DF,22.2,83,50,,,,D3,34,D3,17,,,,,,,,
23,17,17.78,T,M,3,DF,8.4,60,40,,,,cull,,,,,,,,,,,
23,17,17.78,T,M,4,DF,14.3,75,50,,,,D3,34,D3,17,,,,,,94,,
23,17,17.78,T,M,5,DF,12.9,69,50,,,,D3,34,,,,,,,,,,
23,17,17.78,T,M,6,DF,8.7,61,40,,,,D3,17,,,,,,,,,,
23,17,17.78,T,M,7,DF,17,70,60,,,,D3,34,,,,,,,,,"mistletoe, dying ",
23,17,17.78,T,M,8,DF,24,78,50,,,,cull ,,,,,,99,99,99,,"cat face, deadtop",
23,17,17.78,R,C,,DF,3,12,50,,1,,,,,,,,,,,,,
23,17,17.78,V,C,,G,,,,70,,,,,,,,,,,,,,
23,17,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,17,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23,16,17.78,T,C,1,WJ,14,,,,,,,,,,,,,,,,,
23,16,17.78,T,C,2,WJ,20,,,,,,,,,,,,,,,,,
23,16,17.78,T,C,3,WJ,18,,,,,,,,,,,,,,,,,
23,16,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,16,17.78,V,C,,G,,,,75,,,,,,,,,,,,,,
23,16,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,16,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23,15,17.78,T,M,1,DF,17.7,61,70,,,,D3,34,,,,,,,,,,
23,15,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,15,17.78,V,C,,G,,,,15,,,,,,,,,,,,,,
23,15,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,15,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23,14,17.78,T,C,1,DF,15,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,2,DF,12,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,3,DF,17,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,4,DF,11,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,5,DF,10,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,6,DF,9,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,7,PP,7,,,,,,,,,,,,,,,,,
23,14,17.78,T,C,8,PP,13,,,,,,,,,,,,99,99,99,,,
23,14,17.78,T,C,9,DF,17,,,,,,,,,,,,,,,,,
23,14,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,14,17.78,V,C,,G,,,,35,,,,,,,,,,,,,,
23,14,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,14,17.78,V,C,,S,,,,10,,,,,,,,,,,,,,
23,11,17.78,T,C,1,WJ,10,,,,,,,,,,,,,,,,,
23,11,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,11,17.78,V,C,,G,,,,10,,,,,,,,,,,,,,
23,11,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,11,17.78,V,C,,S,,,,30,,,,,,,,,,,,,,
23,12,17.78,T,M,1,DF,16,60,99,,,,D3,34,,,,,,,,,,
23,12,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,12,17.78,V,C,,G,,,,20,,,,,,,,,,,,,,
23,12,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,12,17.78,V,C,,S,,,,16,,,,,,,,,,,,,,
23,13,17.78,T,C,1,WJ,24,,,,,,,,,,,,,,,,,
23,13,17.78,T,C,2,WJ,19,,,,,,,,,,,,,,,,,
23,13,17.78,T,C,3,WJ,20,,,,,,,,,,,,,,,,,
23,13,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,13,17.78,V,C,,G,,,,25,,,,,,,,,,,,,,
23,13,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23,13,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23.1,10,17.78,T,M,1,PP,14.1,50,70,,,,P5,32,,,,,,,,,,
23.1,10,17.78,T,M,2,PP,17.9,63,70,,,,P5,32,P5,16,,,,,,112,,
23.1,10,17.78,T,M,3,DF,18,54,80,,,,D3,34,,,,,,,,,,
23.1,10,17.78,T,C,4,PP,8,26,50,,,,,,,,,,,,,,,
23.1,10,17.78,T,C,5,PP,11.5,37,60,,,,,,,,,,,,,,,
23.1,10,17.78,T,M,6,PP,13.6,55,40,,,,P5,32,,,,,,,,,,
23.1,10,17.78,T,M,7,PP,10,36,60,,,,P5,16,,,,,,,,,,
23.1,10,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,10,17.78,V,C,,G,,,,0,,,,,,,,,,,,,,
23.1,10,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23.1,10,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23.1,9,17.78,T,C,1,DF,9,49,90,,,,,,,,,,,,,,,
23.1,9,17.78,T,M,2,PP,16.4,75,50,,,,P5,24,P5,16,,,,,,80,,
23.1,9,17.78,T,M,3,PP,21.3,81,50,,,,P5,24,ZZ,6,P5,24,,,,,,
23.1,9,17.78,T,M,4,PP,13,64,50,,,,P5,32,,,,,,,,,,
23.1,9,17.78,T,M,5,PP,8,24,5,,,,cull,,,,,,,,,,,
23.1,9,17.78,R,C,,DF,0,2,90,,1,,,,,,,,,,,,,
23.1,9,17.78,V,C,,G,,,,5,,,,,,,,,,,,,,
23.1,9,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23.1,9,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23.1,7,17.78,T,C,1,PP,12,,,,,,,,,,,,,,,,,
23.1,7,17.78,T,C,2,PP,8,,,,,,,,,,,,,,,,,
23.1,7,17.78,T,C,3,PP,19,,,,,,,,,,,,,,99,,,
23.1,7,17.78,R,C,,DF,1,5,90,,1,,,,,,,,,,,,,
23.1,7,17.78,V,C,,G,,,,5,,,,,,,,,,,,,,
23.1,7,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23.1,7,17.78,V,C,,S,,,,15,,,,,,,,,,,,,,
23.1,8,17.78,T,C,1,PP,18.3,,,,,,,,,,,,,,,,,
23.1,8,17.78,T,C,2,PP,14.5,,,,,,,,,,,,,,,,,
23.1,8,17.78,T,C,3,PP,9,,,,,,,,,,,,,,,,,
23.1,8,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,8,17.78,V,C,,G,,,,0,,,,,,,,,,,,,,
23.1,8,17.78,V,C,,H,,,,5,,,,,,,,,,,,,,
23.1,8,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23.1,6,17.78,T,C,1,WJ,11.7,46,60,,,,,,,,,,,,,,,
23.1,6,17.78,T,M,2,PP,18.9,65,60,,,,P5,16,ZZ,6,P5,24,,,,,,
23.1,6,17.78,T,M,3,PP,12.4,64,50,,,,P5,24,P5,16,,,,,,,,
23.1,6,17.78,T,M,4,PP,17.6,76,50,,,,P5,32,P5,16,,,,,,,,
23.1,6,17.78,T,M,5,DF,18,75,60,,,,D3,17,ZZ,6,D3,34,,,,,,
23.1,6,17.78,T,M,6,PP,17.2,66,50,,,,P5,32,P5,16,,,,,,,,
23.1,6,17.78,T,M,7,PP,16.3,85,50,,,,P5,32,P5,32,,,,,,107,,
23.1,6,17.78,R,C,,PP,3,14,70,,1,,,,,,,,,,,,,
23.1,6,17.78,V,C,,G,,,,0,,,,,,,,,,,,,,
23.1,6,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23.1,6,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23.1,4,17.78,T,C,1,PP,14,,,,,,,,,,,,,,,,ontop a rock scab,
23.1,4,17.78,T,C,2,PP,12,,,,,,,,,,,,,,,,,
23.1,4,17.78,T,C,3,WJ,15,,,,,,,,,,,,,,,,,
23.1,4,17.78,T,C,4,PP,12,,,,,,,,,,,,,,,,,
23.1,4,17.78,V,C,,G,,,,0,,,,,,,,,,,,,,
23.1,4,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23.1,4,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23.1,4,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,2,17.78,T,C,1,PP,14,,,,,,,,,,,,,,,,,
23.1,2,17.78,T,C,2,PP,15,,,,,,,,,,,,,,,,,
23.1,2,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,2,17.78,V,C,,G,,,,20,,,,,,,,,,,,,,
23.1,2,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23.1,2,17.78,V,C,,S,,,,10,,,,,,,,,,,,,,
23.1,1,17.78,T,C,1,PP,14,,,,,,,,,,,,,,,,,
23.1,1,17.78,T,C,2,PP,9.4,,,,,,,,,,,,,,,,,
23.1,1,17.78,T,C,3,DF,9.4,,,,,,,,,,,,,,,,,
23.1,1,17.78,T,C,4,PP,15.6,,,,,,,,,,,,,,,,,
23.1,1,17.78,T,C,5,PP,11.6,,,,,,,,,,,,,10,,,,
23.1,1,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,1,17.78,V,C,,G,,,,40,,,,,,,,,,,,,,
23.1,1,17.78,V,C,,H,,,,15,,,,,,,,,,,,,,
23.1,1,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23.1,3,17.78,T,C,1,PP,21.5,,,,,,,,,,,,,,,,,
23.1,3,17.78,T,C,2,WJ,8,,,,,,,,,,,,,,,,,
23.1,3,17.78,T,C,3,WJ,12,,,,,,,,,,,,,,,,,
23.1,3,17.78,R,C,,PP,1,4,90,,1,,,,,,,,,,,,,
23.1,3,17.78,V,C,,G,,,,45,,,,,,,,,,,,,,
23.1,3,17.78,V,C,,H,,,,10,,,,,,,,,,,,,,
23.1,3,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
23.1,5,17.78,T,M,1,PP,17.2,55,40,,,,P5,24,ZZ,6,,,,,,,,
23.1,5,17.78,T,C,2,WJ,13.2,60,50,,,,,,,,,,,,,,,
23.1,5,17.78,T,M,3,PP,20.4,68,50,,,,P5,16,ZZ,6,P5,25,,,,,,
23.1,5,17.78,T,M,4,PP,14.4,69,60,,,,P5,24,P5,16,,,,,,,,
23.1,5,17.78,T,M,5,PP,14.8,64,40,,,,P5,24,P5,16,,,,,,,,
23.1,5,17.78,T,M,6,PP,9.8,35,50,,,,P5,16,,,,,,,,,,
23.1,5,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23.1,5,17.78,V,C,,G,,,,10,,,,,,,,,,,,,,
23.1,5,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23.1,5,17.78,V,C,,S,,,,5,,,,,,,,,,,,,,
23,34,17.78,T,M,1,DF,12.2,65,50,,,,D3,34,,,,,,,,,,
23,34,17.78,T,M,2,DF,18.3,92,40,,,,D3,34,D3,17,,,,,,98,,
23,34,17.78,T,M,3,DF,30,114,40,,,,D3,34,D3,34,D3,17,,,,,,
23,34,17.78,T,M,4,DF,15.4,87,50,,,,D3,34,D3,17,,,,,,,,
23,34,17.78,T,M,5,DF,13,88,60,,,,D3,34,D3,17,,,,,,,,
23,34,17.78,T,M,6,DF,25,108,50,,,,D3,34,D3,34,,,,,,,,
23,34,17.78,T,M,7,DF,23,99,60,,,,D4,17,ZZ,6,D3,34,,,,,,
23,34,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,34,17.78,V,C,,G,,,,5,,,,,,,,,,,,,,
23,34,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,34,17.78,V,C,,S,,,,80,,,,,,,,,,,,,,
23,40,17.78,T,C,1,PP,20,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,2,PP,20,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,3,PP,17,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,4,DF,15,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,5,PP,14,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,6,DF,15,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,7,DF,24,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,8,DF,14,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,9,DF,17,,,,,,,,,,,,,,,,,
23,40,17.78,T,C,10,DF,20,,,,,,,,,,,,,,,,,
23,40,17.78,R,C,,,,,,,1,,,,,,,,,,,,,
23,40,17.78,V,C,,G,,,,90,,,,,,,,,,,,,,
23,40,17.78,V,C,,H,,,,0,,,,,,,,,,,,,,
23,40,17.78,V,C,,S,,,,0,,,,,,,,,,,,,,
26,38,20,T,C,1,DF,19,,,,,,,,,,,,,,,,,
26,38,20,T,C,2,DF,18,,,,,,,,,,,,,,,,,
26,38,20,T,C,3,PP,27,,,,,,,,,,,,,,,,,
26,38,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,38,20,V,C,,G,,,,20,,,,,,,,,,,,,,
26,38,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,38,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,37,20,T,C,1,DF,12,,,,,,,,,,,,50,99,99,,,
26,37,20,T,C,2,DF,15,,,,,,,,,,,,,,,,,
26,37,20,T,C,3,DF,11,,,,,,,,,,,,,,,,,
26,37,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,37,20,V,C,,G,,,,25,,,,,,,,,,,,,,
26,37,20,V,C,,H,,,,0,,,,,,,,,,,,,,
26,37,20,V,C,,S,,,,5,,,,,,,,,,,,,,
26,28,20,T,C,1,WJ,8.8,,,,,,,,,,,,,,,,,
26,28,20,T,C,2,DF,15,,,,,,,,,,,,,,,,,
26,28,20,T,C,3,PP,26,,,,,,,,,,,,,,,,,
26,28,20,R,C,,,,,,,1,,,,,,,,99,99,99,,,
26,28,20,V,C,,G,,,,15,,,,,,,,,,,,,,
26,28,20,V,C,,H,,,,0,,,,,,,,,,,,,,
26,28,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,27,20,T,M,1,DF,18.6,97,40,,,,D3,17,D3,34,,,,,,,,
26,27,20,T,M,2,DF,13.9,75,40,,,,D3,34,,,,,,,,,,
26,27,20,T,M,3,DF,20.5,99,60,,,,D2,17,D3,34,,,,,,113,0.3,
26,27,20,T,M,4,DF,9,65,50,,,,D3,17,,,,,,,,,,
26,27,20,T,M,5,DF,7.6,57,50,,,,ZZ,,,,,,,,,,,
26,27,20,T,M,6,PP,13.3,93,50,,,,E4,32,P5,16,,,,,,,,
26,27,20,T,M,7,DF,19.8,99,50,,,,D3,34,D3,34,,,,,,,,
26,27,20,T,C,8,PP,6.8, ,,,,,,,,,,,,,,,,
26,27,20,T,M,9,DF,21,85,60,,,,ZZ,6,D3,17,D3,34,,,,,,
26,27,20,T,M,10,PP,12.9,45,30,,,,cull,,,,,,,,,,,
26,27,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,27,20,V,C,,G,,,,15,,,,,,,,,,,,,,
26,27,20,V,C,,H,,,,0,,,,,,,,,,,,,,
26,27,20,V,C,,S,,,,20,,,,,,,,,,,,,,
26,36,20,T,M,1,DF,11,24,80,,,,cull,,,,,,,,,,forky,
26,36,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,36,20,V,C,,G,,,,40,,,,,,,,,,,,,,
26,36,20,V,C,,H,,,,10,,,,,,,,,,,,,,
26,36,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,35,20,T,C,1,DF,12.5,,,,,,,,,,,,,,,,,
26,35,20,T,C,2,DF,23.4,,,,,,,,,,,,,,,,,
26,35,20,T,C,3,DF,13.5,,,,,,,,,,,,10,,,,,
26,35,20,T,C,4,DF,9.2,,,,,,,,,,,,,,,,,
26,35,20,T,C,5,DF,15.2,,,,,,,,,,,,,,,,,
26,35,20,T,C,6,DF,14,,,,,,,,,,,,,,,,,
26,35,20,T,C,7,DF,24,,,,,,,,,,,,,,15,,,
26,35,20,T,C,8,DF,12.5,,,,,,,,,,,,,,,,,
26,35,20,T,C,9,DF,15.5,,,,,,,,,,,,,,,,,
26,35,20,T,C,10,DF,6.2,,,,,,,,,,,,,,,,,
26,35,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,35,20,V,C,,G,,,,80,,,,,,,,,,,,,,
26,35,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,35,20,V,C,,S,,,,5,,,,,,,,,,,,,,
26,34,20,T,M,1,DF,17,77,50,,,,D3,34,D3,17,,,,,99,,dt,
26,34,20,T,M,2,DF,17,,,,,,D3,34,D3,17,,,,,,,,
26,34,20,T,M,3,DF,13,65,50,,,,D3,34,,,,,,,,,,
26,34,20,T,M,4,DF,15.5,79,60,,,,D3,34,D3,17,,,,,,120,0.1,
26,34,20,T,M,5,DF,13.4,,,,,,D3,34,ZZ,17,,,,,99,,dt,
26,34,20,T,M,6,DF,13.5,75,40,,,,D3,34,D3,17,,,,,,,,
26,34,20,T,C,7,PP,8.1,,,,,,,,,,,,,,,,,
26,34,20,T,M,8,DF,11.5,60,50,,,,D3,17,D3,17,,,,,,,,
26,34,20,R,C,,DF,3,18,50,,1,,,,,,,,,,,,,
26,34,20,V,C,,G,,,,80,,,,,,,,,,,,,,
26,34,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,34,20,V,C,,S,,,,5,,,,,,,,,,,,,,
26,33,20,T,M,1,PP,9.5,24,70,,,,cull,,,,,,,,,,,
26,33,20,T,M,2,PP,11,32,80,,,,cull,,,,,,,,,,,
26,33,20,T,M,3,WJ,4,16,60,,,,cull,,,,,,,,,,,
26,33,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,33,20,V,C,,G,,,,75,,,,,,,,,,,,,,
26,33,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,33,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,32,20,T,C,1,DF,15.5,,,,,,,,,,,,,,,,,
26,32,20,T,C,2,DF,4.5,,,,,,,,,,,,,,,,,
26,32,20,T,C,3,DF,8.1,,,,,,,,,,,,,,,,,
26,32,20,T,C,4,PP,14.5,,,,,,,,,,,,,,,,,
26,32,20,T,C,5,DF,11.7,,,,,,,,,,,,,,,,,
26,32,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,32,20,V,C,,G,,,,80,,,,,,,,,,,,,,
26,32,20,V,C,,H,,,,0,,,,,,,,,,,,,,
26,32,20,V,C,,S,,,,5,,,,,,,,,,,,,,
26,31,20,T,C,1,DF,13.5,,,,,,,,,,,,,,,,sandy disturbed area,
26,31,20,T,C,2,DF,16.5,,,,,,,,,,,,,,,,,
26,31,20,T,C,3,DF,13,,,,,,,,,,,,,,,,,
26,31,20,T,C,4,DF,11,,,,,,,,,,,,,,,,,
26,31,20,T,C,5,DF,13,,,,,,,,,,,,,,,,,
26,31,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,31,20,V,C,,G,,,,0,,,,,,,,,,,,,,
26,31,20,V,C,,H,,,,0,,,,,,,,,,,,,,
26,31,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,30,20,T,M,1,DF,17.5,34,60,,,,cull,,,,,,,,,,all broken and forked,
26,30,20,T,M,2,DF,24,80,60,,,,D3,34,D3,17,,,,,,,wolf,
26,30,20,T,M,3,DF,9.5,57,50,,,,D3,17,,,,,,,,,,
26,30,20,T,M,4,DF,15.2,70,50,,,,D3,33,D3,17,,,,,,,,
26,30,20,T,M,5,DF,15.3,72,60,,,,D3,34,D3,17,,,,,,75,0.5,
26,30,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,30,20,V,C,,G,,,,70,,,,,,,,,,,,,,
26,30,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,30,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,29,20,T,C,1,DF,14.4,,,,,,,,,,,,,,,,,
26,29,20,T,C,2,DF,15.3,,,,,,,,,,,,,,,,,
26,29,20,T,C,3,DF,18.6,,,,,,,,,,,,75,50,20,,,
26,29,20,T,C,4,DF,12.4,,,,,,,,,,,,,,,,,
26,29,20,T,C,5,DF,16.5,,,,,,,,,,,,,,,,,
26,29,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,29,20,V,C,,G,,,,90,,,,,,,,,,,,,,
26,29,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,29,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,20,20,T,C,1,DF,24,,,,,,,,,,,,,,,,,
26,20,20,T,C,2,DF,15.9,,,,,,,,,,,,,,,,,
26,20,20,T,C,3,DF,14,,,,,,,,,,,,,,,,,
26,20,20,T,C,4,DF,12.7,,,,,,,,,,,,,,,,,
26,20,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,20,20,V,C,,G,,,,70,,,,,,,,,,,,,,
26,20,20,V,C,,H,,,,10,,,,,,,,,,,,,,
26,20,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,21,20,T,M,1,DF,13.4,77,50,,,,D3,34,,,,,,,,,,
26,21,20,T,M,2,DF,17.5,87,60,,,,D3,34,D3,17,,,,,,105,0.2,
26,21,20,T,M,3,DF,21.8,86,80,,,,D3,34,D3,17,,,,,,,,
26,21,20,R,C,,,,,,,1,,,,,,,,,,,,,
26,21,20,V,C,,G,,,,80,,,,,,,,,,,,,,
26,21,20,V,C,,H,,,,5,,,,,,,,,,,,,,
26,21,20,V,C,,S,,,,0,,,,,,,,,,,,,,
26,22,20,T,C,1,PP,15.2,,,,,,,,,,,,,,10,,,
26,22,20,T,C,2,DF,10.2,,,,,,,,,,,,,,,,,
26,22,20,T,C,3,DF,15.7,,,,,,,,,,,,,,,,,
26,22,20,T,C,4,DF,14.7,,,,,,,,,,,,,,,,,
26,22,20,T,C,5,PP,16,,,,,,,,,,,,,,,,,
26,22,20,T,C,6,DF,9.4,,,,,,,,,,,,,,,,,
